From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-09-24,13.185652173913043,40.166666666666664,2.1629166666666664,2.6075,5.118333333333333,1.0804166666666666,12.987499999999999,0.36125,5.94,0.0,,,,91.81291666666668,0.8358333333333333,151.25458333333333,108.7376923076923,849.5475,,21.226666666666667,0.0
2020-09-25,20.525000000000002,57.875,2.1616666666666666,2.6533333333333333,5.154166666666667,1.1008333333333333,12.787083333333333,0.3720833333333333,5.9725,0.0,,,,92.49958333333332,0.98875,132.10041666666666,79.02076923076923,847.9416666666666,,20.584166666666665,0.0
2020-09-26,10.750869565217391,40.130434782608695,2.140833333333333,2.7120833333333336,5.187083333333334,1.09375,12.869166666666667,0.3325,5.9991666666666665,0.0,,,,92.49083333333334,0.9904166666666666,144.48791666666668,89.47461538461539,847.9699999999999,,20.609166666666667,0.00125
2020-09-27,11.192631578947369,35.916666666666664,2.13,2.6670833333333337,5.128333333333333,1.0925,12.714583333333332,0.27999999999999997,6.089166666666667,0.0,,,,89.4875,0.8041666666666667,203.35583333333332,138.13384615384615,849.0383333333333,,21.501666666666665,0.0
2020-09-28,9.741818181818182,32.54545454545455,2.1566666666666667,2.6458333333333335,5.147083333333334,1.10375,13.08,0.3229166666666667,6.777916666666666,0.0,,,,94.9175,0.9083333333333333,175.62416666666664,98.49692307692308,849.3725,,20.782083333333333,0.0
2020-09-29,15.746956521739131,74.73913043478261,2.1679166666666667,2.6025,5.124583333333333,1.055,13.551250000000001,0.34791666666666665,6.078333333333333,0.0,,,,89.08125,1.1133333333333335,181.8175,185.02307692307693,848.9795833333333,,21.950833333333335,0.0
2020-09-30,17.400434782608695,68.91666666666667,2.165,2.65625,5.170833333333333,1.0325,13.409999999999998,0.39208333333333334,6.06,0.0,,,,90.12458333333332,1.0479166666666666,161.11,190.4769230769231,848.3220833333334,,21.98875,0.0
2020-10-01,15.037826086956523,37.26086956521739,2.1554166666666665,2.65,5.151666666666666,1.07125,13.688333333333333,0.37041666666666667,6.233333333333333,0.0,,,,91.15499999999999,1.07875,178.90958333333333,142.8353846153846,847.9420833333334,,21.285416666666666,0.008749999999999999
2020-10-02,16.203333333333333,34.5,2.1320833333333336,2.6804166666666664,5.148333333333333,1.0345833333333334,13.630833333333333,0.3770833333333334,6.433333333333334,0.0,,,,90.87791666666668,1.0641666666666667,196.33833333333334,138.13923076923078,848.91375,,21.098333333333333,0.00125
2020-10-03,18.279090909090908,52.041666666666664,2.2020833333333334,2.6404166666666664,5.193333333333333,1.0591666666666668,13.850833333333334,0.39291666666666664,6.349166666666666,0.0,,,,90.89,0.84,198.59166666666667,154.5925,849.7875,,21.413749999999997,0.0
2020-10-04,14.20375,35.083333333333336,2.1479166666666667,2.671666666666667,5.155,1.1141666666666665,13.637083333333335,0.3775,6.1745833333333335,0.0,,,,91.91000000000001,0.9275000000000001,200.29833333333332,158.72166666666666,849.92875,,21.36708333333333,0.005
2020-10-05,13.613888888888889,27.09090909090909,2.183333333333333,2.6408333333333336,5.159583333333333,1.07125,13.44625,0.36874999999999997,6.372083333333333,0.0,,,,91.33166666666666,0.9525,185.37541666666667,177.96916666666667,849.8112500000001,,21.451666666666668,0.0025
2020-10-06,17.173478260869565,26.91304347826087,2.1758333333333333,2.70875,5.2025,1.0825,13.366666666666667,0.43083333333333335,6.164166666666667,0.0,,,,97.61874999999999,0.7345833333333333,170.30708333333334,75.55499999999999,850.7075,,19.849999999999998,0.0025
2020-10-07,17.675833333333333,48.208333333333336,2.155416666666667,2.612083333333333,5.117916666666667,1.1075,13.374166666666667,0.4075,6.134166666666666,0.0,,,,94.7975,0.7679166666666667,168.26458333333332,95.96333333333332,852.0612500000001,,20.04625,0.0
2020-10-08,20.680416666666666,62.458333333333336,2.17875,2.66375,5.1866666666666665,1.0725,13.530833333333334,0.4041666666666666,6.054166666666667,0.0,,,,92.95333333333333,1.0983333333333334,194.15625,144.58615384615385,852.1070833333333,,20.847916666666666,0.0
2020-10-09,19.97375,67.25,2.1675,2.7066666666666666,5.21375,1.0683333333333334,13.738333333333335,0.4183333333333334,6.109999999999999,0.0,,,,91.32458333333334,0.94625,194.55958333333334,152.40416666666667,851.9904166666666,,21.665833333333335,0.00125
2020-10-10,54.660869565217396,68.93681818181818,9.684347826086958,2.5304347826086957,14.50695652173913,4.817826086956522,14.639565217391304,0.4004347826086957,6.532608695652174,0.0,,,,87.91173913043478,1.0882608695652174,186.9604347826087,156.48545454545453,851.0217391304348,,21.580434782608698,0.0
2020-10-11,21.350416666666664,85.04166666666667,2.174166666666667,2.6483333333333334,5.169583333333333,1.0679166666666666,13.728333333333333,0.43124999999999997,5.763749999999999,0.0,,,,86.58833333333332,0.8283333333333333,174.96541666666667,149.55833333333334,849.7241666666667,,21.8325,0.00125
2020-10-12,14.07,52.979166666666664,2.192083333333333,2.62125,5.167083333333333,1.0904166666666668,13.918750000000001,0.4375,6.203333333333333,0.0,,,,88.43958333333335,1.0570833333333334,190.7025,188.94416666666666,849.2629166666667,,21.93041666666667,0.0
