From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm)
2022-04-12,,,,,,,,,,,,,,,,,,,,
2022-04-13,,,,,,,,,,,,,,,,,,,,
2022-04-14,,,,,,,,,,,,,,,,,,,,
2022-04-15,,,,,,,,,,,,,,,,,,,,
2022-04-16,,,,,,,,,,,,,,,,,,,,
2022-04-17,,,,,,,,,,,,,,,,,,,,
2022-04-18,,,,,,,,,,,,,,,,,,,,
2022-04-19,,,,,,,,,,,,,,,,,,,,
2022-04-20,,,,,,,,,,,,,,,,,,,,
2022-04-21,,,,,,,,,,,,,,,,,,,,
2022-04-22,,,,,,,,,,,,,,,,,,,,
2022-04-23,,,,,,,,,,,,,,,,,,,,
2022-04-24,,,,,,,,,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,
2022-04-26,,,,,,,,,,,,,,,,,,,,
2022-04-27,,,,,,,,,,,,,,,,,,,,
2022-04-28,,,,,,,,,,,,,,,,,,,,
2022-04-29,,,,,,,,,,,,,,,,,,,,
2022-04-30,,,,,,,,,,,,,,,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,
2022-05-03,,,,,,,,,,,,,,,,,,,,
2022-05-04,,,,,,,,,,,,,,,,,,,,
2022-05-05,,,,,,,,,,,,,,,,,,,,
2022-05-06,82.15,131.75,48.05,38.75,86.8,23.25,0.87,58.9,1.24,,,33.9,41.16,1.06,236.04,20.82,941.49,,,
2022-05-07,82.13333333333334,131.73,48.03333333333333,38.73333333333333,86.76666666666667,23.24,0.6933333333333334,58.876666666666665,0.9933333333333333,,,28.76,60.01666666666667,0.8433333333333333,250.16333333333333,,943.0466666666666,,,
2022-05-08,68.88958333333333,110.485,40.293749999999996,32.495,72.78916666666667,19.497083333333332,0.7483333333333334,49.39791666666667,1.0729166666666667,,,33.145,40.42041666666667,0.9104166666666668,247.6916666666667,195.059375,941.3283333333334,,,
2022-05-09,59.36142857142857,95.20142857142856,34.71714285714285,27.997857142857146,62.71642857142857,16.797857142857143,0.7092857142857143,42.55571428571428,1.0164285714285715,,,32.31071428571429,41.53857142857142,0.8628571428571429,258.515,279.9555555555555,940.7671428571429,,,
2022-05-10,,,,,,,,,,,,,,,,,,,,
2022-05-11,82.335,132.045,48.156666666666666,38.836666666666666,86.79333333333334,23.30333333333333,0.8166666666666668,59.02,1.1683333333333332,,,36.01333333333333,38.64666666666667,0.9916666666666667,228.10333333333335,218.48333333333335,938.8083333333334,,,
2022-05-12,74.62,119.675,43.64833333333333,35.2,78.73666666666666,21.12,0.7466666666666667,53.501666666666665,1.0733333333333335,,,33.42666666666667,45.931666666666665,0.91,255.81333333333336,203.75166666666667,940.18,,,
2022-05-13,422.85,147.10999999999999,35.3125,26.975,68.0725,14.807500000000001,0.6925,41.574999999999996,1.04,,,35.42,42.35666666666667,0.7525,172.33666666666667,263.4433333333333,941.5166666666668,,,
2022-05-14,78.13875,125.32,45.705,36.85875,82.3675,22.11625,0.74,56.025,1.065,,,30.79,41.84875,0.90125,269.93875,83.905,941.36875,,,
2022-05-15,56.39,90.435625,32.98125,26.59875,59.58,15.95875,0.674375,40.429375,0.9668749999999999,,,31.252499999999998,48.74875,0.819375,197.6625,264.3292307692308,942.360625,,,
2022-05-16,185.87222222222223,145.9375,53.225,237.84285714285716,96.14750000000001,25.75375,0.7835714285714285,65.24375,1.1235714285714287,,,37.534285714285716,32.62285714285714,0.97,205.69714285714286,316.04699999999997,940.3778571428571,,,
2022-05-17,336.3833333333333,435.41,196.74809523809523,201.3345833333333,286.85,82.70526315789475,0.5566666666666668,73.695,0.7983333333333333,,,32.24,42.80041666666667,0.6770833333333334,209.33416666666668,215.55,940.6404166666666,,,
2022-05-18,,,,500.0,,,0.2994117647058823,,0.4294117647058823,,,29.12,53.131764705882354,0.36411764705882355,204.1564705882353,66.16625,940.7282352941176,,,
2022-05-19,,,,500.0,,,0.32,,0.46066666666666667,,,27.868,60.82933333333334,0.392,210.494,117.20857142857143,942.2733333333333,,,
2022-05-20,,,,500.0,,,0.6686666666666666,,0.956,,,29.031333333333336,51.41866666666667,0.8119999999999999,243.35399999999998,147.06444444444446,942.4813333333333,,,
2022-05-21,,,,500.0,,,0.66625,,0.9575,,,29.52541666666667,49.50416666666666,0.8125,259.8725,240.76533333333333,942.2045833333333,,,
2022-05-22,,,,500.0,,,0.6687500000000001,,0.9583333333333334,,,29.55541666666667,50.39208333333334,0.8133333333333334,306.79875,245.97933333333333,940.6258333333334,,,
2022-05-23,,,,500.0,,,0.67625,,0.9708333333333333,,,29.845416666666665,51.15958333333333,0.82375,190.74416666666664,211.77266666666668,940.0070833333333,,,
2022-05-24,,,,500.0,,,0.68375,,0.9820833333333333,,,30.309166666666666,50.32416666666666,0.8333333333333334,208.81458333333333,226.034375,942.6020833333333,,,
2022-05-25,,,,500.0,,,0.6875,,0.9870833333333334,,,30.712083333333336,48.07333333333333,0.8379166666666666,214.18958333333333,239.608125,944.5895833333334,,,
2022-05-26,,,,500.0,,,0.6775000000000001,,0.9733333333333333,,,30.25791666666667,50.45458333333334,0.8258333333333333,234.76916666666668,254.47866666666667,944.1520833333334,,,
2022-05-27,,,,500.0,,,0.67125,,0.96375,,,29.824166666666667,49.166666666666664,0.8166666666666668,175.19083333333333,206.05736842105262,943.8879166666667,,,
2022-05-28,,,,500.0,,,0.6670833333333333,,0.9562499999999999,,,29.53,49.125,0.81,186.77875000000003,231.528125,943.2404166666666,,,
2022-05-29,,,,500.0,,,0.6666666666666666,,0.9570833333333333,,,29.602083333333336,49.925000000000004,0.8112499999999999,216.01791666666668,243.135625,943.2087499999999,,,
2022-05-30,,,,500.0,,,0.6708333333333334,,0.9633333333333334,,,29.861666666666665,50.64083333333334,0.8179166666666666,164.91541666666666,232.9294117647059,942.7516666666667,,,
2022-05-31,,,,500.0,,,0.6904166666666667,,0.9908333333333333,,,30.88333333333333,50.145833333333336,0.8408333333333333,167.7775,254.446,941.9529166666666,,,
2022-06-01,,,,500.0,,,0.6687500000000001,,0.9583333333333334,,,29.38291666666667,53.14333333333334,0.8141666666666666,236.9020833333333,110.71117647058823,942.4470833333334,,,
2022-06-02,,,,500.0,,,0.6904166666666667,,0.99125,,,30.8325,48.927083333333336,0.8416666666666667,251.57958333333332,237.77666666666667,942.3316666666666,,,
2022-06-03,,,,500.0,,,0.6966666666666667,,0.9979166666666667,,,31.020833333333332,47.84583333333333,0.8475,286.38166666666666,190.99849999999998,942.0691666666667,,,
2022-06-04,,,,500.0,,,0.6991666666666667,,1.0029166666666667,,,31.215416666666666,48.205000000000005,0.8508333333333332,218.1025,208.0388888888889,941.7004166666667,,,
2022-06-05,,,,500.0,,,0.7104166666666667,,1.0183333333333333,,,31.68875,48.88916666666666,0.8666666666666667,212.5533333333333,184.644,941.5354166666666,,,
2022-06-06,,,,500.0,,,0.6242857142857143,,0.8942857142857142,,,26.645714285714284,63.142857142857146,0.7585714285714287,152.2657142857143,3.535,941.8814285714286,,,
2022-06-07,,,,500.0,,,0.7338461538461539,,1.0515384615384615,,,32.41153846153846,47.10153846153847,0.8938461538461537,190.16846153846154,250.44444444444446,942.3923076923077,,,
2022-06-08,,,,500.0,,,0.6891666666666666,,0.98875,,,30.5425,54.013749999999995,0.8391666666666667,220.47,161.74444444444444,942.2545833333334,,,
2022-06-09,,,,500.0,,,0.64875,,0.9304166666666666,,,28.535,58.6475,0.7904166666666667,192.74833333333333,99.81809523809522,941.4370833333334,,,
2022-06-10,,,,500.0,,,0.5925,,0.85,,,25.0675,69.9225,0.72,113.5175,0.01,941.005,,,
2022-06-11,,,,,,,,,,,,,,,,,,,,
2022-06-12,,,,,,,,,,,,,,,,,,,,
2022-06-13,,,,,,,,,,,,,,,,,,,,
2022-06-14,,,,,,,,,,,,,,,,,,,,
2022-06-15,,,,,,,,,,,,,,,,,,,,
2022-06-16,,,,,,,,,,,,,,,,,,,,
2022-06-17,,,,,,,,,,,,,,,,,,,,
2022-06-18,,,,,,,,,,,,,,,,,,,,
2022-06-19,,,,,,,,,,,,,,,,,,,,
2022-06-20,,,,,,,,,,,,,,,,,,,,
2022-06-21,,,,,,,,,,,,,,,,,,,,
2022-06-22,,,,,,,,,,,,,,,,,,,,
2022-06-23,,,,,,,,,,,,,,,,,,,,
2022-06-24,,,,,,,,,,,,,,,,,,,,
2022-06-25,,,,,,,,,,,,,,,,,,,,
2022-06-26,,,,,,,,,,,,,,,,,,,,
2022-06-27,,,,,,,,,,,,,,,,,,,,
2022-06-28,,,,,,,,,,,,,,,,,,,,
2022-06-29,,,,,,,,,,,,,,,,,,,,
2022-06-30,,,,,,,,,,,,,,,,,,,,
2022-07-01,,,,,,,,,,,,,,,,,,,,
2022-07-02,,,,,,,,,,,,,,,,,,,,
2022-07-03,,,,,,,,,,,,,,,,,,,,
2022-07-04,,,,,,,,,,,,,,,,,,,,
2022-07-05,,,,,0.0,,0.0,,0.0,,,24.12875,74.9525,,280.81625,21.0525,936.77625,,,
2022-07-06,,,,,,,0.0,,0.0,,,23.883333333333336,79.52833333333334,,284.93833333333333,50.8525,938.65375,,,
2022-07-07,,,,,,,0.0,,0.0,,,23.604583333333334,79.59,,245.7125,51.5425,941.2420833333334,,,
2022-07-08,,,,500.0,,,0.065,,0.09291666666666666,,,24.194166666666664,76.45375,0.2288888888888889,161.445,62.93666666666667,940.3295833333333,,,
2022-07-09,,,,500.0,,,0.19000000000000003,,0.27,,,23.66,76.85,0.23,156.29,25.36,939.4,,,
2022-07-10,,,,500.0,,,0.19000000000000003,,0.27,,,23.66,76.85,0.23,156.29,25.36,939.4,,,
2022-07-11,,,,500.0,,,0.19000000000000003,,0.27,,,23.66,76.85,0.23,156.29,25.36,939.4,,,
2022-07-12,,,,500.0,0.0,,0.08916666666666667,,0.12666666666666668,,,23.383750000000003,78.28416666666666,0.23,170.75,44.71458333333334,940.4054166666666,,,
2022-07-13,,,,,0.0,,0.0,,0.0,,,22.42625,80.18041666666666,,173.45458333333332,28.949545454545454,938.7075,,,
2022-07-14,,,,,0.0,,0.0,,0.0,,,23.215833333333332,78.05833333333334,,152.80166666666668,49.46291666666667,936.14,,,
2022-07-15,,,,,0.0,,0.0,,0.0,,,22.873636363636365,79.35636363636364,,183.66454545454545,21.631,936.1572727272727,,,
2022-07-16,,,,,,,,,,,,,,,,,,,,
2022-07-17,,,,,,,,,,,,,,,,,,,,
2022-07-18,,,,,,,,,,,,,,,,,,,,
2022-07-19,,,,,,,,,,,,,,,,,,,,
2022-07-20,,,,,,,,,,,,,,,,,,,,
2022-07-21,,,,,,,,,,,,,,,,,,,,
2022-07-22,,,,,,,,,,,,,,,,,,,,
2022-07-23,,,,,,,,,,,,,,,,,,,,
2022-07-24,,,,,,,,,,,,,,,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,
2022-07-26,,,,,,,,,,,,,,,,,,,,
2022-07-27,,,,,,,,,,,,,,,,,,,,
2022-07-28,,,,,,,,,,,,,,,,,,,,
2022-07-29,59.42,95.3,34.76,28.03,62.78,16.82,0.58,42.6,0.83,,,24.92,80.19,0.7,349.24,,945.3,,,
2022-07-30,,,,,,,,,,,,,,,,,,,,
2022-07-31,,,,,,,,,,,,,,,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,
2022-08-02,,,,,,,,,,,,,,,,,,,,
2022-08-03,,,,500.0,,,0.36363636363636365,,0.5218181818181818,,,30.070909090909087,57.21272727272728,0.46636363636363637,97.02374999999999,232.4457142857143,939.7318181818181,,,
2022-08-04,98.75375,158.37875,57.761250000000004,46.58375,29.618750000000002,27.94875,0.4766666666666667,23.064285714285713,0.6811111111111111,,,23.834444444444443,77.98777777777778,0.5788888888888889,3.99,45.86,940.0988888888888,,,
2022-08-05,371.85,61.699999999999996,134.5625,387.13,40.65,10.89,0.3407142857142857,27.583333333333332,0.48857142857142855,,,28.039285714285715,63.55785714285714,0.4742857142857143,241.64857142857142,168.4436363636364,937.6464285714285,,,
2022-08-06,342.4061538461538,118.03,43.52222222222222,298.2247619047619,50.72416666666666,20.82777777777778,0.29333333333333333,31.497500000000002,0.4175,,,25.860416666666666,69.11833333333333,0.3541666666666667,79.798125,137.65052631578948,937.37875,,,
2022-08-07,330.53846153846155,95.91666666666667,34.98111111111111,312.92,37.277,16.927777777777777,0.24291666666666667,42.88111111111111,0.34874999999999995,,,25.547916666666666,70.45833333333333,0.29583333333333334,233.00384615384615,109.7635,936.7570833333333,,,
2022-08-08,360.475,153.84,56.76181818181819,258.7009523809524,22.087692307692308,27.466363636363635,0.2783333333333333,32.461,0.3983333333333334,,,24.2525,76.0,0.33916666666666667,208.44041666666666,65.10818181818182,936.0858333333334,,,
2022-08-09,488.96,176.83666666666667,64.495,384.94083333333333,68.13333333333333,31.206666666666667,0.18083333333333332,76.05666666666667,0.25958333333333333,,,23.304166666666664,80.13125000000001,0.22,187.82541666666668,44.19954545454545,934.8645833333334,,,
2022-08-10,415.9475,161.005,58.759,299.5647826086956,70.11272727272727,28.413,0.21375,70.378,0.30541666666666667,,,23.751666666666665,76.58791666666667,0.25833333333333336,192.00750000000002,91.2695238095238,934.2441666666667,,,
2022-08-11,469.7322222222222,148.018,53.980000000000004,398.3391304347826,33.538333333333334,26.120000000000005,0.17666666666666667,66.172,0.25166666666666665,,,24.346249999999998,74.48291666666667,0.21625000000000003,245.655,108.21190476190475,935.7166666666667,,,
2022-08-12,530.0,193.4575,70.655,423.79333333333335,31.91,34.14,0.15458333333333332,86.61,0.22333333333333336,,,24.589166666666667,71.01,0.18958333333333333,255.04583333333335,102.32526315789474,938.64875,,,
2022-08-13,329.2264705882353,116.85916666666667,42.58583333333333,264.1433333333333,61.41833333333333,20.589166666666667,0.28291666666666665,52.19333333333333,0.4079166666666667,,,24.91125,71.32375,0.3466666666666667,215.31541666666666,128.03,940.5866666666667,,,
2022-08-14,344.0675,222.9075,83.59583333333333,281.29,83.84636363636365,40.450833333333335,0.2754166666666667,42.358,0.39458333333333334,,,24.693749999999998,70.21166666666666,0.3354166666666667,205.32041666666666,96.22,941.9920833333334,,,
2022-08-15,377.5994736842105,206.46461538461537,74.97538461538463,257.7320833333333,109.53461538461539,36.40615384615385,0.2675,55.403636363636366,0.3833333333333333,,,23.974999999999998,73.72875,0.32625,220.33624999999998,64.44666666666667,942.0333333333333,,,
2022-08-16,331.412,159.8842857142857,103.99249999999999,353.9069565217391,77.8175,49.36375,0.2020833333333333,33.01333333333333,0.2920833333333333,,,23.989583333333332,71.91208333333334,0.24791666666666667,253.18041666666667,85.5775,941.5820833333333,,,
2022-08-17,472.11800000000005,334.8933333333333,97.24000000000001,446.03375,104.67999999999999,47.053333333333335,0.15916666666666665,88.67999999999999,0.2275,,,24.66208333333333,71.00875,0.19416666666666668,301.6741666666667,117.2865,942.8195833333333,,,
2022-08-18,658.4833333333333,220.9,80.56,460.97333333333336,18.19,38.98,0.1323076923076923,98.76,0.19,,,24.34,73.77846153846154,0.16,307.9407692307692,107.75583333333334,943.2353846153845,,,
2022-08-19,,,,,,,,,,,,,,,,,,,,
2022-08-20,,,,,,,,,,,,,,,,,,,,
2022-08-21,,,,,,,,,,,,,,,,,,,,
2022-08-22,,,,,,,,,,,,,,,,,,,,
2022-08-23,467.68,750.05,273.55,476.7166666666667,438.0,132.36,0.19083333333333333,,0.27416666666666667,,,26.104166666666668,65.72916666666667,0.2325,,102.94,941.7075,,,
2022-08-24,530.0,197.67,72.09,479.25500000000005,10.853333333333333,34.88,0.15208333333333335,88.37,0.21833333333333335,,,24.5825,72.75833333333334,0.18583333333333332,95.56166666666667,82.44130434782609,943.5908333333333,,,
2022-08-25,530.0,193.18,70.45,480.1139130434783,15.91,34.09,0.16416666666666666,86.36,0.23625,,,25.23875,69.24708333333334,0.2004166666666667,163.17625,105.79950000000001,943.5358333333334,,,
2022-08-26,578.02,323.90999999999997,118.13,465.2316666666666,165.67,57.160000000000004,0.18708333333333335,136.47,0.2675,,,26.324166666666667,62.29541666666666,0.22708333333333333,208.84666666666666,130.28473684210525,943.3983333333334,,,
2022-08-27,450.59666666666664,312.91499999999996,114.12,465.51875,206.16,55.22,0.19125,139.89,0.27625,,,26.260416666666668,61.09375,0.2325,248.28083333333333,147.87833333333333,943.6283333333334,,,
2022-08-28,,,,500.0,,,0.18666666666666668,,0.2690476190476191,,,26.974285714285717,58.08571428571428,0.2280952380952381,261.7209523809524,172.676875,943.2433333333333,,,
2022-08-29,269.65285714285716,238.59,87.015,301.02923076923076,151.965,42.105,0.40538461538461534,59.496,0.5823076923076923,,,28.97846153846154,55.26846153846154,0.4930769230769231,281.49,130.95666666666668,944.3669230769231,,,
2022-08-30,113.372,181.822,66.314,406.97499999999997,119.78799999999998,32.086,0.28583333333333333,81.286,0.41041666666666665,,,27.68375,63.69375,0.34874999999999995,233.0276470588235,101.6421052631579,944.3937500000001,,,
2022-08-31,428.834,139.38333333333333,60.876666666666665,439.22521739130434,35.05,32.45333333333333,0.20625000000000002,77.24333333333333,0.29541666666666666,,,27.322083333333335,69.17791666666666,0.25125000000000003,177.75750000000002,101.57999999999998,943.2012500000001,,,
2022-09-01,,,,500.0,,,0.15666666666666665,,0.22333333333333336,,,25.286666666666665,67.72,0.19000000000000003,172.79,218.6,944.3766666666667,,,
2022-09-02,,,,,,,,,,,,,,,,,,,,
2022-09-03,394.42,197.67,72.09,447.1617647058824,16.28,34.88,0.25473684210526315,88.37,0.36473684210526314,,,29.24631578947368,63.79684210526316,0.3094736842105263,252.84736842105266,116.77578947368423,943.6221052631579,,,
2022-09-04,393.0216666666667,182.5425,66.57249999999999,386.82125,57.91799999999999,32.212500000000006,0.26294117647058823,81.6075,0.3764705882352941,,,27.85411764705882,66.39588235294117,0.31823529411764706,235.05117647058822,171.18999999999997,943.5176470588236,,,
2022-09-05,608.97,,356.19,287.25,,172.35,0.45,,0.64,,,,,0.54,,,,,,
2022-09-06,292.28,126.81,46.24666666666667,391.4315384615384,51.72666666666667,22.376666666666665,0.3469230769230769,56.69,0.4969230769230769,,,28.77615384615385,63.03076923076923,0.4230769230769231,293.0346153846154,126.76166666666667,942.6453846153846,,,
2022-09-07,335.9588888888889,240.95285714285714,87.87428571428572,340.98,88.3376923076923,42.519999999999996,0.23583333333333334,34.745999999999995,0.3383333333333333,,,25.21166666666667,75.67916666666666,0.3642105263157895,266.40500000000003,83.3355,942.80125,,,
2022-09-08,,,,500.0,0.0,,0.02666666666666667,,0.03833333333333334,,,24.489166666666666,78.47833333333334,0.39,291.24,84.06,942.7975,,,
2022-09-09,644.48,,376.96,432.44,,182.4,0.2733333333333334,,0.39333333333333337,,,30.683333333333334,57.03333333333333,0.33666666666666667,228.51666666666665,253.97666666666666,942.4633333333333,,,
2022-09-10,,,,,,,,,,,,,,,,,,,,
2022-09-11,,,,,,,,,,,,,,,,,,,,
2022-09-12,,,,,,,,,,,,,,,,,,,,
2022-09-13,438.33000000000004,436.53666666666663,159.20666666666668,338.6642857142857,25.076666666666664,77.03333333333333,0.2625,87.36500000000001,0.37625,,,23.95,78.06375,0.32,10.26,68.03200000000001,940.995,,,
2022-09-14,202.5442857142857,115.415,59.104,248.8842105263158,30.419999999999998,35.4525,0.31375,23.202222222222222,0.450625,,,24.150624999999998,75.281875,0.390625,155.77428571428572,85.90066666666667,941.89625,,,
2022-09-15,13.700000000000001,16.24416666666667,15.713333333333333,14.745833333333332,29.784166666666668,13.591666666666667,0.42500000000000004,16.732499999999998,,,,,,,,,,,,
2022-09-16,29.105,34.14,24.775,23.634999999999998,48.16,22.055,0.625,23.15,0.61,,,24.41,62.81999999999999,0.55,145.07,,941.48,,,
2022-09-17,19.74,23.59,25.08,23.64,48.26,22.09,0.35,35.28,0.43,,,22.05,49.38,0.42,15.25,,941.28,,,
2022-09-18,,,,,,,,,,,,,,,,,,,,
2022-09-19,,,,,,,,,,,,,,,,,,,,
2022-09-20,69.2475,78.00166666666667,25.40416666666667,60.54076923076923,47.17916666666667,22.705833333333334,0.6169230769230769,24.050833333333333,0.5438461538461539,,,24.833076923076923,64.51846153846154,0.4392307692307692,158.94153846153844,108.74636363636364,942.9038461538462,,,
2022-09-21,46.535,57.63375,26.075416666666666,24.524583333333336,50.0275,22.99291666666667,0.4295833333333334,23.887916666666666,0.46291666666666664,,,24.5725,44.89541666666667,0.62625,127.40541666666667,100.95058823529412,942.39875,,,
2022-09-22,46.60909090909092,55.18,36.49454545454545,33.086363636363636,69.2090909090909,31.730909090909087,0.6372727272727272,15.360909090909091,0.6,,,23.572727272727274,65.15818181818182,1.3172727272727274,34.82272727272727,70.33285714285714,943.4836363636364,,,
